"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc"
"500","doc31",1,2,"Ada bendahara, ada ketua kebersihan, ada pengawas.","2","bendahara",NA,"NOUN",NA,NA,"1","obj",NA,"SpaceAfter=No"
"501","doc31",1,2,"Ada bendahara, ada ketua kebersihan, ada pengawas.","3",",",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"502","doc31",1,2,"Ada bendahara, ada ketua kebersihan, ada pengawas.","4","ada",NA,"VERB",NA,NA,"1","xcomp",NA,NA
"503","doc31",1,2,"Ada bendahara, ada ketua kebersihan, ada pengawas.","5","ketua",NA,"NOUN",NA,NA,"4","obj",NA,NA
"504","doc31",1,2,"Ada bendahara, ada ketua kebersihan, ada pengawas.","6","kebersihan",NA,"NOUN",NA,NA,"5","compound",NA,"SpaceAfter=No"
"505","doc31",1,2,"Ada bendahara, ada ketua kebersihan, ada pengawas.","7",",",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"506","doc31",1,2,"Ada bendahara, ada ketua kebersihan, ada pengawas.","8","ada",NA,"VERB",NA,NA,"1","xcomp",NA,NA
"507","doc31",1,2,"Ada bendahara, ada ketua kebersihan, ada pengawas.","9","pengawas",NA,"NOUN",NA,NA,"8","obj",NA,"SpaceAfter=No"
"508","doc31",1,2,"Ada bendahara, ada ketua kebersihan, ada pengawas.","10",".",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"509","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","1","Sampah",NA,"NOUN",NA,NA,"12","nsubj",NA,NA
"510","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","2","sekecil",NA,"NOUN",NA,NA,"1","compound",NA,NA
"511","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","3","apa",NA,"NOUN",NA,NA,"1","compound",NA,NA
"512","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","4","pun",NA,"PART",NA,NA,"3","advmod",NA,"SpaceAfter=No"
"513","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","5",",",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"514","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","6","seperti",NA,"ADP",NA,NA,"7","case",NA,NA
"515","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","7","puntung",NA,"NOUN",NA,NA,"1","nmod",NA,NA
"516","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","8","rokok",NA,"NOUN",NA,NA,"7","compound",NA,"SpaceAfter=No"
"517","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","9",",",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"518","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","10","itu",NA,"DET",NA,NA,"1","det",NA,NA
"519","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","11","kita",NA,"PRON",NA,NA,"12","nsubj:pass",NA,NA
"520","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","12","perhatikan",NA,"VERB",NA,NA,"0","root",NA,"SpaceAfter=No"
"521","doc31",1,3,"Sampah sekecil apa pun, seperti puntung rokok, itu kita perhatikan.","13",".",NA,"PUNCT",NA,NA,"12","punct",NA,"SpacesAfter=\n"
"522","doc32",1,1,"Berapa jumlah penjual di sini?","1","Berapa",NA,"ADV",NA,NA,"2","advmod",NA,NA
"523","doc32",1,1,"Berapa jumlah penjual di sini?","2","jumlah",NA,"NOUN",NA,NA,"0","root",NA,NA
"524","doc32",1,1,"Berapa jumlah penjual di sini?","3","penjual",NA,"NOUN",NA,NA,"2","compound",NA,NA
"525","doc32",1,1,"Berapa jumlah penjual di sini?","4","di",NA,"ADP",NA,NA,"5","case",NA,NA
"526","doc32",1,1,"Berapa jumlah penjual di sini?","5","sini",NA,"NOUN",NA,NA,"2","nmod",NA,"SpaceAfter=No"
"527","doc32",1,1,"Berapa jumlah penjual di sini?","6","?",NA,"PUNCT",NA,NA,"2","punct",NA,"SpacesAfter=\n"
"528","doc33",1,1,"152 kalau tidak salah.","1","152",NA,"NUM",NA,"NumType=Card","4","nummod",NA,NA
"529","doc33",1,1,"152 kalau tidak salah.","2","kalau",NA,"SCONJ",NA,NA,"4","mark",NA,NA
"530","doc33",1,1,"152 kalau tidak salah.","3","tidak",NA,"PART",NA,"Polarity=Neg","4","advmod",NA,NA
"531","doc33",1,1,"152 kalau tidak salah.","4","salah",NA,"VERB",NA,NA,"0","root",NA,"SpaceAfter=No"
"532","doc33",1,1,"152 kalau tidak salah.","5",".",NA,"PUNCT",NA,NA,"4","punct",NA,"SpacesAfter=\n"
"533","doc34",1,1,"Itu setiap hari dagang di sini?","1","Itu",NA,"DET",NA,NA,"3","det",NA,NA
"534","doc34",1,1,"Itu setiap hari dagang di sini?","2","setiap",NA,"DET",NA,NA,"3","det",NA,NA
"535","doc34",1,1,"Itu setiap hari dagang di sini?","3","hari",NA,"NOUN",NA,NA,"4","nsubj",NA,NA
"536","doc34",1,1,"Itu setiap hari dagang di sini?","4","dagang",NA,"VERB",NA,NA,"0","root",NA,NA
"537","doc34",1,1,"Itu setiap hari dagang di sini?","5","di",NA,"ADP",NA,NA,"6","case",NA,NA
"538","doc34",1,1,"Itu setiap hari dagang di sini?","6","sini",NA,"NOUN",NA,NA,"4","obl",NA,"SpaceAfter=No"
"539","doc34",1,1,"Itu setiap hari dagang di sini?","7","?",NA,"PUNCT",NA,NA,"4","punct",NA,"SpacesAfter=\n"
"540","doc35",1,1,"Iya.","1","Iya",NA,"PROPN",NA,NA,"0","root",NA,"SpaceAfter=No"
"541","doc35",1,1,"Iya.","2",".",NA,"PUNCT",NA,NA,"1","punct",NA,"SpacesAfter=\n"
"542","doc36",1,1,"Tapi kadang-kadang juga tidak semuanya aktif.","1","Tapi",NA,"SCONJ",NA,NA,"5","mark",NA,NA
"543","doc36",1,1,"Tapi kadang-kadang juga tidak semuanya aktif.","2","kadang-kadang",NA,"ADV",NA,NA,"5","advmod",NA,NA
"544","doc36",1,1,"Tapi kadang-kadang juga tidak semuanya aktif.","3","juga",NA,"ADV",NA,NA,"5","advmod",NA,NA
"545","doc36",1,1,"Tapi kadang-kadang juga tidak semuanya aktif.","4","tidak",NA,"PART",NA,"Polarity=Neg","5","advmod",NA,NA
"546","doc36",1,1,"Tapi kadang-kadang juga tidak semuanya aktif.","5","semuanya",NA,"NOUN",NA,NA,"0","root",NA,NA
"547","doc36",1,1,"Tapi kadang-kadang juga tidak semuanya aktif.","6","aktif",NA,"ADJ",NA,NA,"5","amod",NA,"SpaceAfter=No"
"548","doc36",1,1,"Tapi kadang-kadang juga tidak semuanya aktif.","7",".",NA,"PUNCT",NA,NA,"5","punct",NA,NA
"549","doc36",1,2,"Kadang ada juga yang tidak datang.","1","Kadang",NA,"PROPN",NA,NA,"2","nsubj",NA,NA
"550","doc36",1,2,"Kadang ada juga yang tidak datang.","2","ada",NA,"VERB",NA,NA,"0","root",NA,NA
"551","doc36",1,2,"Kadang ada juga yang tidak datang.","3","juga",NA,"ADV",NA,NA,"2","advmod",NA,NA
"552","doc36",1,2,"Kadang ada juga yang tidak datang.","4","yang",NA,"PRON",NA,NA,"6","nsubj",NA,NA
"553","doc36",1,2,"Kadang ada juga yang tidak datang.","5","tidak",NA,"PART",NA,"Polarity=Neg","6","advmod",NA,NA
"554","doc36",1,2,"Kadang ada juga yang tidak datang.","6","datang",NA,"VERB",NA,NA,"2","acl",NA,"SpaceAfter=No"
"555","doc36",1,2,"Kadang ada juga yang tidak datang.","7",".",NA,"PUNCT",NA,NA,"2","punct",NA,NA
"556","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","1","Tapi",NA,"SCONJ",NA,NA,"4","mark",NA,NA
"557","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","2","kalau",NA,"SCONJ",NA,NA,"4","mark",NA,NA
"558","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","3","biasanya",NA,"ADV",NA,NA,"4","advmod",NA,NA
"559","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","4","ada",NA,"VERB",NA,NA,"6","advcl",NA,NA
"560","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","5","event-event",NA,"NOUN",NA,NA,"6","nsubj:pass",NA,NA
"561","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","6","terbuka",NA,"VERB",NA,NA,"0","root",NA,"SpaceAfter=No"
"562","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","7",",",NA,"PUNCT",NA,NA,"6","punct",NA,NA
"563","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","8","itu",NA,"DET",NA,NA,"6","det",NA,NA
"564","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","9","bukan",NA,"PART",NA,"Polarity=Neg","11","advmod",NA,NA
"565","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","10","dari",NA,"ADP",NA,NA,"11","case",NA,NA
"566","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","11","sini",NA,"PRON",NA,NA,"6","obl",NA,NA
"567","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","12","saja",NA,"ADV",NA,NA,"11","advmod",NA,"SpaceAfter=No"
"568","doc36",1,3,"Tapi kalau biasanya ada event-event terbuka, itu bukan dari sini saja.","13",".",NA,"PUNCT",NA,NA,"6","punct",NA,NA
"569","doc36",1,4,"Dari luar ada yang datang juga.","1","Dari",NA,"ADP",NA,NA,"2","case",NA,NA
"570","doc36",1,4,"Dari luar ada yang datang juga.","2","luar",NA,"NOUN",NA,NA,"5","obl",NA,NA
"571","doc36",1,4,"Dari luar ada yang datang juga.","3","ada",NA,"VERB",NA,NA,"2","acl",NA,NA
"572","doc36",1,4,"Dari luar ada yang datang juga.","4","yang",NA,"PRON",NA,NA,"5","nsubj",NA,NA
"573","doc36",1,4,"Dari luar ada yang datang juga.","5","datang",NA,"VERB",NA,NA,"0","root",NA,NA
"574","doc36",1,4,"Dari luar ada yang datang juga.","6","juga",NA,"ADV",NA,NA,"5","advmod",NA,"SpaceAfter=No"
"575","doc36",1,4,"Dari luar ada yang datang juga.","7",".",NA,"PUNCT",NA,NA,"5","punct",NA,NA
"576","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","1","Nah",NA,"ADV",NA,NA,"3","advmod",NA,"SpaceAfter=No"
"577","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","2",",",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"578","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","3","itulah",NA,"NOUN",NA,NA,"0","root",NA,NA
"579","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","4","yang",NA,"PRON",NA,NA,"6","nsubj:pass",NA,NA
"580","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","5","bisa",NA,"ADV",NA,NA,"6","advmod",NA,NA
"581","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","6","bikin",NA,"VERB",NA,NA,"3","acl",NA,NA
"582","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","7","kendala",NA,"NOUN",NA,NA,"6","obj",NA,"SpaceAfter=No"
"583","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","8",",",NA,"PUNCT",NA,NA,"3","punct",NA,NA
"584","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","9","karena",NA,"SCONJ",NA,NA,"10","mark",NA,NA
"585","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","10","orang",NA,"NOUN",NA,NA,"3","advcl",NA,NA
"586","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","11","di",NA,"ADP",NA,NA,"12","case",NA,NA
"587","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","12","sana",NA,"NOUN",NA,NA,"10","nmod",NA,NA
"588","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","13","itu",NA,"DET",NA,NA,"12","det",NA,NA
"589","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","14","tidak",NA,"PART",NA,"Polarity=Neg","15","advmod",NA,NA
"590","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","15","jaga",NA,"NOUN",NA,NA,"10","amod",NA,NA
"591","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","16","kebersihan",NA,"NOUN",NA,NA,"15","compound",NA,"SpaceAfter=No"
"592","doc36",1,5,"Nah, itulah yang bisa bikin kendala, karena orang di sana itu tidak jaga kebersihan.","17",".",NA,"PUNCT",NA,NA,"3","punct",NA,NA
"593","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","1","Kalau",NA,"SCONJ",NA,NA,"3","mark",NA,NA
"594","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","2","kita",NA,"PRON",NA,NA,"3","nsubj",NA,NA
"595","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","3","orang",NA,"NOUN",NA,NA,"7","nsubj",NA,NA
"596","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","4","di",NA,"ADP",NA,NA,"5","case",NA,NA
"597","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","5","sini",NA,"PROPN",NA,NA,"3","nmod",NA,NA
"598","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","6","sudah",NA,"ADV",NA,NA,"7","advmod",NA,NA
"599","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","7","jaga",NA,"VERB",NA,NA,"0","root",NA,NA
"600","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","8","kebersihan",NA,"NOUN",NA,NA,"7","obj",NA,NA
"601","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","9","karena",NA,"SCONJ",NA,NA,"12","mark",NA,NA
"602","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","10","kita",NA,"PRON",NA,NA,"12","nsubj",NA,NA
"603","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","11","sering",NA,"ADV",NA,NA,"12","advmod",NA,NA
"604","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","12","ada",NA,"VERB",NA,NA,"7","advcl",NA,NA
"605","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","13","rapat",NA,"NOUN",NA,NA,"12","obj",NA,"SpaceAfter=No"
"606","doc36",1,6,"Kalau kita orang di sini sudah jaga kebersihan karena kita sering ada rapat.","14",".",NA,"PUNCT",NA,NA,"7","punct",NA,NA
"607","doc36",1,7,"Jadi, percuma.","1","Jadi",NA,"SCONJ",NA,NA,"3","mark",NA,"SpaceAfter=No"
"608","doc36",1,7,"Jadi, percuma.","2",",",NA,"PUNCT",NA,NA,"3","punct",NA,NA
"609","doc36",1,7,"Jadi, percuma.","3","percuma",NA,"NOUN",NA,NA,"0","root",NA,"SpaceAfter=No"
"610","doc36",1,7,"Jadi, percuma.","4",".",NA,"PUNCT",NA,NA,"3","punct",NA,NA
"611","doc36",1,8,"Kita sudah bersihkan apa-apa sendiri.","1","Kita",NA,"PROPN",NA,NA,"3","nsubj",NA,NA
"612","doc36",1,8,"Kita sudah bersihkan apa-apa sendiri.","2","sudah",NA,"ADV",NA,NA,"3","advmod",NA,NA
"613","doc36",1,8,"Kita sudah bersihkan apa-apa sendiri.","3","bersihkan",NA,"VERB",NA,NA,"0","root",NA,NA
"614","doc36",1,8,"Kita sudah bersihkan apa-apa sendiri.","4","apa-apa",NA,"NOUN",NA,NA,"3","obj",NA,NA
"615","doc36",1,8,"Kita sudah bersihkan apa-apa sendiri.","5","sendiri",NA,"ADJ",NA,NA,"4","amod",NA,"SpaceAfter=No"
"616","doc36",1,8,"Kita sudah bersihkan apa-apa sendiri.","6",".",NA,"PUNCT",NA,NA,"3","punct",NA,"SpacesAfter=\s\n"
"617","doc37",1,1,"Maaf, Pak. Anaknya sudah berapa sekarang?","1","Maaf",NA,"VERB",NA,NA,"0","root",NA,"SpaceAfter=No"
"618","doc37",1,1,"Maaf, Pak. Anaknya sudah berapa sekarang?","2",",",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"619","doc37",1,1,"Maaf, Pak. Anaknya sudah berapa sekarang?","3","Pak",NA,"PROPN",NA,NA,"1","obj",NA,"SpaceAfter=No"
"620","doc37",1,1,"Maaf, Pak. Anaknya sudah berapa sekarang?","4",".",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"621","doc37",1,1,"Maaf, Pak. Anaknya sudah berapa sekarang?","5","Anaknya",NA,"PART",NA,NA,"8","advmod",NA,NA
"622","doc37",1,1,"Maaf, Pak. Anaknya sudah berapa sekarang?","6","sudah",NA,"ADV",NA,NA,"8","advmod",NA,NA
"623","doc37",1,1,"Maaf, Pak. Anaknya sudah berapa sekarang?","7","berapa",NA,"DET",NA,NA,"8","det",NA,NA
"624","doc37",1,1,"Maaf, Pak. Anaknya sudah berapa sekarang?","8","sekarang",NA,"NOUN",NA,NA,"1","dep",NA,"SpaceAfter=No"
"625","doc37",1,1,"Maaf, Pak. Anaknya sudah berapa sekarang?","9","?",NA,"PUNCT",NA,NA,"8","punct",NA,"SpacesAfter=\n"
"626","doc38",1,1,"Istri pertama dulu ada dua.","1","Istri",NA,"PROPN",NA,NA,"4","nsubj",NA,NA
"627","doc38",1,1,"Istri pertama dulu ada dua.","2","pertama",NA,"NUM",NA,"NumType=Card","1","nummod",NA,NA
"628","doc38",1,1,"Istri pertama dulu ada dua.","3","dulu",NA,"ADV",NA,NA,"4","advmod",NA,NA
"629","doc38",1,1,"Istri pertama dulu ada dua.","4","ada",NA,"VERB",NA,NA,"0","root",NA,NA
"630","doc38",1,1,"Istri pertama dulu ada dua.","5","dua",NA,"NUM",NA,"NumType=Card","4","nummod",NA,"SpaceAfter=No"
"631","doc38",1,1,"Istri pertama dulu ada dua.","6",".",NA,"PUNCT",NA,NA,"4","punct",NA,NA
"632","doc38",1,2,"Kalau ini istri sekarang belum ada.","1","Kalau",NA,"SCONJ",NA,NA,"6","mark",NA,NA
"633","doc38",1,2,"Kalau ini istri sekarang belum ada.","2","ini",NA,"DET",NA,NA,"3","det",NA,NA
"634","doc38",1,2,"Kalau ini istri sekarang belum ada.","3","istri",NA,"NOUN",NA,NA,"6","nsubj",NA,NA
"635","doc38",1,2,"Kalau ini istri sekarang belum ada.","4","sekarang",NA,"ADV",NA,NA,"6","advmod",NA,NA
"636","doc38",1,2,"Kalau ini istri sekarang belum ada.","5","belum",NA,"ADV",NA,NA,"6","advmod",NA,NA
"637","doc38",1,2,"Kalau ini istri sekarang belum ada.","6","ada",NA,"VERB",NA,NA,"0","root",NA,"SpaceAfter=No"
"638","doc38",1,2,"Kalau ini istri sekarang belum ada.","7",".",NA,"PUNCT",NA,NA,"6","punct",NA,"SpacesAfter=\n"
"639","doc39",1,1,"Apakah Bapak sudah merasa nyaman untuk berdagang di sini?","1","Apakah",NA,"ADV",NA,NA,"4","advmod",NA,NA
"640","doc39",1,1,"Apakah Bapak sudah merasa nyaman untuk berdagang di sini?","2","Bapak",NA,"PROPN",NA,NA,"4","nsubj",NA,NA
"641","doc39",1,1,"Apakah Bapak sudah merasa nyaman untuk berdagang di sini?","3","sudah",NA,"ADV",NA,NA,"4","advmod",NA,NA
"642","doc39",1,1,"Apakah Bapak sudah merasa nyaman untuk berdagang di sini?","4","merasa",NA,"VERB",NA,NA,"0","root",NA,NA
"643","doc39",1,1,"Apakah Bapak sudah merasa nyaman untuk berdagang di sini?","5","nyaman",NA,"NOUN",NA,NA,"4","obj",NA,NA
"644","doc39",1,1,"Apakah Bapak sudah merasa nyaman untuk berdagang di sini?","6","untuk",NA,"ADP",NA,NA,"7","case",NA,NA
"645","doc39",1,1,"Apakah Bapak sudah merasa nyaman untuk berdagang di sini?","7","berdagang",NA,"VERB",NA,NA,"4","xcomp",NA,NA
"646","doc39",1,1,"Apakah Bapak sudah merasa nyaman untuk berdagang di sini?","8","di",NA,"ADP",NA,NA,"9","case",NA,NA
"647","doc39",1,1,"Apakah Bapak sudah merasa nyaman untuk berdagang di sini?","9","sini",NA,"NOUN",NA,NA,"7","obl",NA,"SpaceAfter=No"
"648","doc39",1,1,"Apakah Bapak sudah merasa nyaman untuk berdagang di sini?","10","?",NA,"PUNCT",NA,NA,"4","punct",NA,"SpacesAfter=\n"
"649","doc40",1,1,"Alhamdulillah.","1","Alhamdulillah",NA,"PROPN",NA,NA,"0","root",NA,"SpaceAfter=No"
"650","doc40",1,1,"Alhamdulillah.","2",".",NA,"PUNCT",NA,NA,"1","punct",NA,NA
"651","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","1","Saya",NA,"PRON",NA,NA,"2","nsubj",NA,NA
"652","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","2","merasa",NA,"VERB",NA,NA,"0","root",NA,NA
"653","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","3","nyaman",NA,"ADJ",NA,NA,"2","amod",NA,NA
"654","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","4","karena",NA,"SCONJ",NA,NA,"8","mark",NA,NA
"655","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","5","saya",NA,"PRON",NA,NA,"8","nsubj",NA,NA
"656","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","6","sudah",NA,"ADV",NA,NA,"8","advmod",NA,NA
"657","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","7","bisa",NA,"ADV",NA,NA,"8","advmod",NA,NA
"658","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","8","usaha",NA,"NOUN",NA,NA,"2","advcl",NA,NA
"659","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","9","jualan",NA,"NOUN",NA,NA,"8","compound",NA,NA
"660","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","10","begini",NA,"ADJ",NA,NA,"9","amod",NA,"SpaceAfter=No"
"661","doc40",1,2,"Saya merasa nyaman karena saya sudah bisa usaha jualan begini.","11",".",NA,"PUNCT",NA,NA,"2","punct",NA,NA
"662","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","1","Tidak",NA,"PART",NA,"Polarity=Neg","7","advmod",NA,NA
"663","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","2","lagi",NA,"ADV",NA,NA,"7","advmod",NA,NA
"664","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","3","seperti",NA,"ADP",NA,NA,"5","case",NA,NA
"665","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","4","dulu",NA,"ADJ",NA,NA,"5","amod",NA,NA
"666","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","5","saya",NA,"PRON",NA,NA,"7","obl",NA,NA
"667","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","6","bawak",NA,"NOUN",NA,NA,"7","nsubj:pass",NA,NA
"668","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","7","becak",NA,"VERB",NA,NA,"11","advcl",NA,"SpaceAfter=No"
"669","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","8",",",NA,"PUNCT",NA,NA,"11","punct",NA,NA
"670","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","9","itu",NA,"DET",NA,NA,"11","det",NA,NA
"671","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","10","setengah",NA,"ADV",NA,NA,"11","advmod",NA,NA
"672","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","11","mati",NA,"VERB",NA,NA,"0","root",NA,NA
"673","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","12","sekali",NA,"ADV",NA,NA,"11","advmod",NA,"SpaceAfter=No"
"674","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","13",",",NA,"PUNCT",NA,NA,"11","punct",NA,NA
"675","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","14","karena",NA,"SCONJ",NA,NA,"16","mark",NA,NA
"676","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","15","kurang",NA,"ADV",NA,NA,"16","advmod",NA,NA
"677","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","16","pemasukannya",NA,"NOUN",NA,NA,"11","advcl",NA,"SpaceAfter=No"
"678","doc40",1,3,"Tidak lagi seperti dulu saya bawak becak, itu setengah mati sekali, karena kurang pemasukannya.","17",".",NA,"PUNCT",NA,NA,"11","punct",NA,"SpacesAfter=\n"
"679","doc41",1,1,"Apa saja yang Bapak sudah rasakan dengan berjualan?","1","Apa",NA,"NOUN",NA,NA,"0","root",NA,NA
"680","doc41",1,1,"Apa saja yang Bapak sudah rasakan dengan berjualan?","2","saja",NA,"ADV",NA,NA,"1","advmod",NA,NA
"681","doc41",1,1,"Apa saja yang Bapak sudah rasakan dengan berjualan?","3","yang",NA,"PRON",NA,NA,"4","det",NA,NA
"682","doc41",1,1,"Apa saja yang Bapak sudah rasakan dengan berjualan?","4","Bapak",NA,"PROPN",NA,NA,"6","nsubj",NA,NA
"683","doc41",1,1,"Apa saja yang Bapak sudah rasakan dengan berjualan?","5","sudah",NA,"ADV",NA,NA,"6","advmod",NA,NA
"684","doc41",1,1,"Apa saja yang Bapak sudah rasakan dengan berjualan?","6","rasakan",NA,"VERB",NA,NA,"1","acl",NA,NA
